order_id,user_id,full_name,sale_date,product_name,product_category,product_price
98,514,Andrés Pérez,2025-02-21,Fitbit Charge 5,Wearables,149.99
98,514,Andrés Pérez,2025-02-21,iPhone 14,Smartphones,899.99
98,514,Andrés Pérez,2025-02-21,Samsung Galaxy S23,Smartphones,849.99
98,514,Andrés Pérez,2025-02-21,Instant Pot Duo,Kitchen,89.99
98,514,Andrés Pérez,2025-02-21,"MacBook Pro 14""",Laptops,1999.0
98,514,Andrés Pérez,2025-02-21,Philips Hue Bulb,Smart Home,49.99
98,514,Andrés Pérez,2025-02-21,"Samsung QLED 65""",Televisions,1299.0
98,514,Andrés Pérez,2025-02-21,Apple Magic Keyboard,Accessories,129.99
99,887,Diego López,2024-12-07,Razer Gaming Chair,Gaming,349.0
99,887,Diego López,2024-12-07,AirPods Pro,Audio,249.0
99,887,Diego López,2024-12-07,Kindle Paperwhite,E-Readers,139.99
99,887,Diego López,2024-12-07,"Samsung QLED 65""",Televisions,1299.0
99,887,Diego López,2024-12-07,"Sony Bravia 55""",Televisions,1099.0
99,887,Diego López,2024-12-07,Canon EOS M50,Cameras,679.0
99,887,Diego López,2024-12-07,Ninja Air Fryer,Kitchen,119.99
99,887,Diego López,2024-12-07,Apple Watch Series 8,Wearables,399.0
99,887,Diego López,2024-12-07,Apple Magic Keyboard,Accessories,129.99
99,887,Diego López,2024-12-07,Apple Watch Series 8,Wearables,399.0
100,147,Andrés Flores,2025-02-14,Bose QC 45,Audio,329.0
100,147,Andrés Flores,2025-02-14,iPhone 14,Smartphones,899.99
100,147,Andrés Flores,2025-02-14,"Sony Bravia 55""",Televisions,1099.0
100,147,Andrés Flores,2025-02-14,"Samsung QLED 65""",Televisions,1299.0
100,147,Andrés Flores,2025-02-14,Razer Gaming Chair,Gaming,349.0
100,147,Andrés Flores,2025-02-14,AirPods Pro,Audio,249.0
100,147,Andrés Flores,2025-02-14,"Samsung QLED 65""",Televisions,1299.0
100,147,Andrés Flores,2025-02-14,Razer Gaming Chair,Gaming,349.0
100,147,Andrés Flores,2025-02-14,Google Nest Hub,Smart Home,99.99
100,147,Andrés Flores,2025-02-14,Logitech MX Master 3,Accessories,99.99
101,506,Josefa Muñoz,2025-02-08,Kindle Paperwhite,E-Readers,139.99
101,506,Josefa Muñoz,2025-02-08,Canon EOS M50,Cameras,679.0
101,506,Josefa Muñoz,2025-02-08,Instant Pot Duo,Kitchen,89.99
101,506,Josefa Muñoz,2025-02-08,"Samsung QLED 65""",Televisions,1299.0
101,506,Josefa Muñoz,2025-02-08,Philips Hue Bulb,Smart Home,49.99
101,506,Josefa Muñoz,2025-02-08,Razer Gaming Chair,Gaming,349.0
101,506,Josefa Muñoz,2025-02-08,Instant Pot Duo,Kitchen,89.99
101,506,Josefa Muñoz,2025-02-08,AirPods Pro,Audio,249.0
101,506,Josefa Muñoz,2025-02-08,AirPods Pro,Audio,249.0
101,506,Josefa Muñoz,2025-02-08,Kindle Paperwhite,E-Readers,139.99
102,510,Carlos Castro,2025-07-13,Apple Magic Keyboard,Accessories,129.99
102,510,Carlos Castro,2025-07-13,"Samsung QLED 65""",Televisions,1299.0
102,510,Carlos Castro,2025-07-13,Canon EOS M50,Cameras,679.0
102,510,Carlos Castro,2025-07-13,Canon EOS M50,Cameras,679.0
102,510,Carlos Castro,2025-07-13,Logitech MX Master 3,Accessories,99.99
102,510,Carlos Castro,2025-07-13,Fitbit Charge 5,Wearables,149.99
102,510,Carlos Castro,2025-07-13,Samsung Galaxy S23,Smartphones,849.99
102,510,Carlos Castro,2025-07-13,Dell XPS 13,Laptops,1499.0
102,510,Carlos Castro,2025-07-13,"MacBook Pro 14""",Laptops,1999.0
102,510,Carlos Castro,2025-07-13,Apple Magic Keyboard,Accessories,129.99
103,529,Isidora Rojas,2025-05-07,"Samsung QLED 65""",Televisions,1299.0
103,529,Isidora Rojas,2025-05-07,Instant Pot Duo,Kitchen,89.99
103,529,Isidora Rojas,2025-05-07,Philips Hue Bulb,Smart Home,49.99
103,529,Isidora Rojas,2025-05-07,GoPro HERO11,Cameras,499.0
103,529,Isidora Rojas,2025-05-07,Instant Pot Duo,Kitchen,89.99
103,529,Isidora Rojas,2025-05-07,Canon EOS M50,Cameras,679.0
103,529,Isidora Rojas,2025-05-07,AirPods Pro,Audio,249.0
103,529,Isidora Rojas,2025-05-07,Kindle Paperwhite,E-Readers,139.99
103,529,Isidora Rojas,2025-05-07,Apple Magic Keyboard,Accessories,129.99
103,529,Isidora Rojas,2025-05-07,Razer Gaming Chair,Gaming,349.0
104,237,Ignacio Reyes,2024-10-27,Ninja Air Fryer,Kitchen,119.99
104,237,Ignacio Reyes,2024-10-27,Google Nest Hub,Smart Home,99.99
104,237,Ignacio Reyes,2024-10-27,Dell XPS 13,Laptops,1499.0
104,237,Ignacio Reyes,2024-10-27,Instant Pot Duo,Kitchen,89.99
104,237,Ignacio Reyes,2024-10-27,Logitech MX Master 3,Accessories,99.99
104,237,Ignacio Reyes,2024-10-27,Apple Watch Series 8,Wearables,399.0
104,237,Ignacio Reyes,2024-10-27,Bose QC 45,Audio,329.0
104,237,Ignacio Reyes,2024-10-27,Razer Gaming Chair,Gaming,349.0
104,237,Ignacio Reyes,2024-10-27,Samsung Galaxy S23,Smartphones,849.99
104,237,Ignacio Reyes,2024-10-27,Samsung Galaxy S23,Smartphones,849.99
105,740,Catalina Muñoz,2024-12-30,iPhone 14,Smartphones,899.99
105,740,Catalina Muñoz,2024-12-30,Apple Magic Keyboard,Accessories,129.99
105,740,Catalina Muñoz,2024-12-30,"Samsung QLED 65""",Televisions,1299.0
105,740,Catalina Muñoz,2024-12-30,Canon EOS M50,Cameras,679.0
105,740,Catalina Muñoz,2024-12-30,Dell XPS 13,Laptops,1499.0
105,740,Catalina Muñoz,2024-12-30,AirPods Pro,Audio,249.0
105,740,Catalina Muñoz,2024-12-30,Logitech MX Master 3,Accessories,99.99
105,740,Catalina Muñoz,2024-12-30,"Sony Bravia 55""",Televisions,1099.0
105,740,Catalina Muñoz,2024-12-30,Fitbit Charge 5,Wearables,149.99
105,740,Catalina Muñoz,2024-12-30,iPhone 14,Smartphones,899.99
106,188,Sebastián Rojas,2024-10-27,GoPro HERO11,Cameras,499.0
106,188,Sebastián Rojas,2024-10-27,Razer Gaming Chair,Gaming,349.0
106,188,Sebastián Rojas,2024-10-27,"Sony Bravia 55""",Televisions,1099.0
106,188,Sebastián Rojas,2024-10-27,iPhone 14,Smartphones,899.99
106,188,Sebastián Rojas,2024-10-27,Ninja Air Fryer,Kitchen,119.99
106,188,Sebastián Rojas,2024-10-27,Logitech MX Master 3,Accessories,99.99
106,188,Sebastián Rojas,2024-10-27,Philips Hue Bulb,Smart Home,49.99
106,188,Sebastián Rojas,2024-10-27,Samsung Galaxy S23,Smartphones,849.99
106,188,Sebastián Rojas,2024-10-27,Logitech MX Master 3,Accessories,99.99
106,188,Sebastián Rojas,2024-10-27,Apple Watch Series 8,Wearables,399.0
107,44,Isidora Muñoz,2024-12-28,"MacBook Pro 14""",Laptops,1999.0
107,44,Isidora Muñoz,2024-12-28,Samsung Galaxy S23,Smartphones,849.99
107,44,Isidora Muñoz,2024-12-28,AirPods Pro,Audio,249.0
107,44,Isidora Muñoz,2024-12-28,Samsung Galaxy S23,Smartphones,849.99
107,44,Isidora Muñoz,2024-12-28,Philips Hue Bulb,Smart Home,49.99
107,44,Isidora Muñoz,2024-12-28,Kindle Paperwhite,E-Readers,139.99
107,44,Isidora Muñoz,2024-12-28,Apple Watch Series 8,Wearables,399.0
107,44,Isidora Muñoz,2024-12-28,Dell XPS 13,Laptops,1499.0
107,44,Isidora Muñoz,2024-12-28,Logitech MX Master 3,Accessories,99.99
107,44,Isidora Muñoz,2024-12-28,"Samsung QLED 65""",Televisions,1299.0
108,623,Luis Morales,2024-12-23,iPhone 14,Smartphones,899.99
108,623,Luis Morales,2024-12-23,"Sony Bravia 55""",Televisions,1099.0
108,623,Luis Morales,2024-12-23,"Samsung QLED 65""",Televisions,1299.0
108,623,Luis Morales,2024-12-23,"Sony Bravia 55""",Televisions,1099.0
108,623,Luis Morales,2024-12-23,"MacBook Pro 14""",Laptops,1999.0
108,623,Luis Morales,2024-12-23,iPhone 14,Smartphones,899.99
108,623,Luis Morales,2024-12-23,Logitech MX Master 3,Accessories,99.99
108,623,Luis Morales,2024-12-23,Philips Hue Bulb,Smart Home,49.99
108,623,Luis Morales,2024-12-23,"Samsung QLED 65""",Televisions,1299.0
108,623,Luis Morales,2024-12-23,Instant Pot Duo,Kitchen,89.99
109,561,Antonia Navarro,2025-07-09,Samsung Galaxy S23,Smartphones,849.99
109,561,Antonia Navarro,2025-07-09,Kindle Paperwhite,E-Readers,139.99
109,561,Antonia Navarro,2025-07-09,Dell XPS 13,Laptops,1499.0
109,561,Antonia Navarro,2025-07-09,Logitech MX Master 3,Accessories,99.99
109,561,Antonia Navarro,2025-07-09,Philips Hue Bulb,Smart Home,49.99
109,561,Antonia Navarro,2025-07-09,Samsung Galaxy S23,Smartphones,849.99
109,561,Antonia Navarro,2025-07-09,Fitbit Charge 5,Wearables,149.99
109,561,Antonia Navarro,2025-07-09,Apple Magic Keyboard,Accessories,129.99
109,561,Antonia Navarro,2025-07-09,Bose QC 45,Audio,329.0
109,561,Antonia Navarro,2025-07-09,Dell XPS 13,Laptops,1499.0
110,768,Catalina Rodríguez,2024-11-08,GoPro HERO11,Cameras,499.0
110,768,Catalina Rodríguez,2024-11-08,Bose QC 45,Audio,329.0
110,768,Catalina Rodríguez,2024-11-08,Canon EOS M50,Cameras,679.0
110,768,Catalina Rodríguez,2024-11-08,Bose QC 45,Audio,329.0
110,768,Catalina Rodríguez,2024-11-08,Samsung Galaxy S23,Smartphones,849.99
110,768,Catalina Rodríguez,2024-11-08,Dell XPS 13,Laptops,1499.0
110,768,Catalina Rodríguez,2024-11-08,Google Nest Hub,Smart Home,99.99
110,768,Catalina Rodríguez,2024-11-08,Logitech MX Master 3,Accessories,99.99
110,768,Catalina Rodríguez,2024-11-08,Logitech MX Master 3,Accessories,99.99
110,768,Catalina Rodríguez,2024-11-08,Apple Magic Keyboard,Accessories,129.99
111,261,Isidora Herrera,2024-08-12,Samsung Galaxy S23,Smartphones,849.99
111,261,Isidora Herrera,2024-08-12,Philips Hue Bulb,Smart Home,49.99
111,261,Isidora Herrera,2024-08-12,Canon EOS M50,Cameras,679.0
111,261,Isidora Herrera,2024-08-12,Logitech MX Master 3,Accessories,99.99
111,261,Isidora Herrera,2024-08-12,Dell XPS 13,Laptops,1499.0
111,261,Isidora Herrera,2024-08-12,Fitbit Charge 5,Wearables,149.99
111,261,Isidora Herrera,2024-08-12,Bose QC 45,Audio,329.0
111,261,Isidora Herrera,2024-08-12,Dell XPS 13,Laptops,1499.0
111,261,Isidora Herrera,2024-08-12,Canon EOS M50,Cameras,679.0
111,261,Isidora Herrera,2024-08-12,Fitbit Charge 5,Wearables,149.99
112,990,Carlos Pérez,2024-09-15,Apple Watch Series 8,Wearables,399.0
112,990,Carlos Pérez,2024-09-15,Instant Pot Duo,Kitchen,89.99
112,990,Carlos Pérez,2024-09-15,"Samsung QLED 65""",Televisions,1299.0
112,990,Carlos Pérez,2024-09-15,Ninja Air Fryer,Kitchen,119.99
112,990,Carlos Pérez,2024-09-15,AirPods Pro,Audio,249.0
112,990,Carlos Pérez,2024-09-15,GoPro HERO11,Cameras,499.0
112,990,Carlos Pérez,2024-09-15,Apple Magic Keyboard,Accessories,129.99
112,990,Carlos Pérez,2024-09-15,Apple Magic Keyboard,Accessories,129.99
112,990,Carlos Pérez,2024-09-15,Canon EOS M50,Cameras,679.0
112,990,Carlos Pérez,2024-09-15,Bose QC 45,Audio,329.0
113,112,Antonia Rodríguez,2025-07-01,Samsung Galaxy S23,Smartphones,849.99
113,112,Antonia Rodríguez,2025-07-01,Apple Magic Keyboard,Accessories,129.99
113,112,Antonia Rodríguez,2025-07-01,Logitech MX Master 3,Accessories,99.99
113,112,Antonia Rodríguez,2025-07-01,Razer Gaming Chair,Gaming,349.0
113,112,Antonia Rodríguez,2025-07-01,Logitech MX Master 3,Accessories,99.99
113,112,Antonia Rodríguez,2025-07-01,Google Nest Hub,Smart Home,99.99
113,112,Antonia Rodríguez,2025-07-01,Philips Hue Bulb,Smart Home,49.99
113,112,Antonia Rodríguez,2025-07-01,GoPro HERO11,Cameras,499.0
113,112,Antonia Rodríguez,2025-07-01,Samsung Galaxy S23,Smartphones,849.99
113,112,Antonia Rodríguez,2025-07-01,Razer Gaming Chair,Gaming,349.0
114,871,Florencia Pérez,2025-04-07,Kindle Paperwhite,E-Readers,139.99
114,871,Florencia Pérez,2025-04-07,Kindle Paperwhite,E-Readers,139.99
114,871,Florencia Pérez,2025-04-07,Bose QC 45,Audio,329.0
114,871,Florencia Pérez,2025-04-07,Ninja Air Fryer,Kitchen,119.99
114,871,Florencia Pérez,2025-04-07,Philips Hue Bulb,Smart Home,49.99
114,871,Florencia Pérez,2025-04-07,Ninja Air Fryer,Kitchen,119.99
114,871,Florencia Pérez,2025-04-07,Dell XPS 13,Laptops,1499.0
114,871,Florencia Pérez,2025-04-07,iPhone 14,Smartphones,899.99
114,871,Florencia Pérez,2025-04-07,Fitbit Charge 5,Wearables,149.99
114,871,Florencia Pérez,2025-04-07,Apple Watch Series 8,Wearables,399.0
115,593,Matías Ortega,2024-09-04,Kindle Paperwhite,E-Readers,139.99
115,593,Matías Ortega,2024-09-04,"Sony Bravia 55""",Televisions,1099.0
115,593,Matías Ortega,2024-09-04,Samsung Galaxy S23,Smartphones,849.99
115,593,Matías Ortega,2024-09-04,Canon EOS M50,Cameras,679.0
115,593,Matías Ortega,2024-09-04,"Samsung QLED 65""",Televisions,1299.0
115,593,Matías Ortega,2024-09-04,Logitech MX Master 3,Accessories,99.99
115,593,Matías Ortega,2024-09-04,GoPro HERO11,Cameras,499.0
115,593,Matías Ortega,2024-09-04,iPhone 14,Smartphones,899.99
115,593,Matías Ortega,2024-09-04,Google Nest Hub,Smart Home,99.99
115,593,Matías Ortega,2024-09-04,Dell XPS 13,Laptops,1499.0
116,148,María Navarro,2025-01-13,Apple Magic Keyboard,Accessories,129.99
116,148,María Navarro,2025-01-13,Kindle Paperwhite,E-Readers,139.99
116,148,María Navarro,2025-01-13,Bose QC 45,Audio,329.0
116,148,María Navarro,2025-01-13,GoPro HERO11,Cameras,499.0
116,148,María Navarro,2025-01-13,"Samsung QLED 65""",Televisions,1299.0
116,148,María Navarro,2025-01-13,Samsung Galaxy S23,Smartphones,849.99
116,148,María Navarro,2025-01-13,Logitech MX Master 3,Accessories,99.99
116,148,María Navarro,2025-01-13,Razer Gaming Chair,Gaming,349.0
116,148,María Navarro,2025-01-13,Canon EOS M50,Cameras,679.0
116,148,María Navarro,2025-01-13,Google Nest Hub,Smart Home,99.99
117,446,Antonia Torres,2025-01-30,Dell XPS 13,Laptops,1499.0
117,446,Antonia Torres,2025-01-30,Logitech MX Master 3,Accessories,99.99
117,446,Antonia Torres,2025-01-30,Logitech MX Master 3,Accessories,99.99
117,446,Antonia Torres,2025-01-30,Apple Magic Keyboard,Accessories,129.99
117,446,Antonia Torres,2025-01-30,Canon EOS M50,Cameras,679.0
117,446,Antonia Torres,2025-01-30,Razer Gaming Chair,Gaming,349.0
117,446,Antonia Torres,2025-01-30,Canon EOS M50,Cameras,679.0
117,446,Antonia Torres,2025-01-30,Apple Magic Keyboard,Accessories,129.99
117,446,Antonia Torres,2025-01-30,GoPro HERO11,Cameras,499.0
117,446,Antonia Torres,2025-01-30,Ninja Air Fryer,Kitchen,119.99
118,283,Diego Pérez,2024-10-08,Samsung Galaxy S23,Smartphones,849.99
118,283,Diego Pérez,2024-10-08,AirPods Pro,Audio,249.0
118,283,Diego Pérez,2024-10-08,Ninja Air Fryer,Kitchen,119.99
118,283,Diego Pérez,2024-10-08,"MacBook Pro 14""",Laptops,1999.0
118,283,Diego Pérez,2024-10-08,Bose QC 45,Audio,329.0
118,283,Diego Pérez,2024-10-08,iPhone 14,Smartphones,899.99
118,283,Diego Pérez,2024-10-08,Razer Gaming Chair,Gaming,349.0
118,283,Diego Pérez,2024-10-08,iPhone 14,Smartphones,899.99
118,283,Diego Pérez,2024-10-08,iPhone 14,Smartphones,899.99
118,283,Diego Pérez,2024-10-08,"Sony Bravia 55""",Televisions,1099.0
119,447,Antonia Vargas,2024-08-11,AirPods Pro,Audio,249.0
119,447,Antonia Vargas,2024-08-11,"MacBook Pro 14""",Laptops,1999.0
119,447,Antonia Vargas,2024-08-11,Samsung Galaxy S23,Smartphones,849.99
119,447,Antonia Vargas,2024-08-11,"MacBook Pro 14""",Laptops,1999.0
119,447,Antonia Vargas,2024-08-11,Ninja Air Fryer,Kitchen,119.99
119,447,Antonia Vargas,2024-08-11,Canon EOS M50,Cameras,679.0
119,447,Antonia Vargas,2024-08-11,Apple Watch Series 8,Wearables,399.0
119,447,Antonia Vargas,2024-08-11,Philips Hue Bulb,Smart Home,49.99
119,447,Antonia Vargas,2024-08-11,Philips Hue Bulb,Smart Home,49.99
119,447,Antonia Vargas,2024-08-11,Dell XPS 13,Laptops,1499.0
120,113,María Romero,2025-05-29,Apple Watch Series 8,Wearables,399.0
120,113,María Romero,2025-05-29,"MacBook Pro 14""",Laptops,1999.0
120,113,María Romero,2025-05-29,"Sony Bravia 55""",Televisions,1099.0
120,113,María Romero,2025-05-29,"MacBook Pro 14""",Laptops,1999.0
120,113,María Romero,2025-05-29,"MacBook Pro 14""",Laptops,1999.0
120,113,María Romero,2025-05-29,Fitbit Charge 5,Wearables,149.99
120,113,María Romero,2025-05-29,Ninja Air Fryer,Kitchen,119.99
120,113,María Romero,2025-05-29,Apple Watch Series 8,Wearables,399.0
120,113,María Romero,2025-05-29,Ninja Air Fryer,Kitchen,119.99
120,113,María Romero,2025-05-29,"Samsung QLED 65""",Televisions,1299.0
121,285,Daniela López,2025-04-20,Canon EOS M50,Cameras,679.0
121,285,Daniela López,2025-04-20,Dell XPS 13,Laptops,1499.0
121,285,Daniela López,2025-04-20,Samsung Galaxy S23,Smartphones,849.99
121,285,Daniela López,2025-04-20,Logitech MX Master 3,Accessories,99.99
121,285,Daniela López,2025-04-20,Instant Pot Duo,Kitchen,89.99
121,285,Daniela López,2025-04-20,Dell XPS 13,Laptops,1499.0
121,285,Daniela López,2025-04-20,Bose QC 45,Audio,329.0
121,285,Daniela López,2025-04-20,"MacBook Pro 14""",Laptops,1999.0
121,285,Daniela López,2025-04-20,iPhone 14,Smartphones,899.99
121,285,Daniela López,2025-04-20,GoPro HERO11,Cameras,499.0
122,939,María Fuentes,2025-03-11,AirPods Pro,Audio,249.0
122,939,María Fuentes,2025-03-11,Bose QC 45,Audio,329.0
122,939,María Fuentes,2025-03-11,Samsung Galaxy S23,Smartphones,849.99
122,939,María Fuentes,2025-03-11,Razer Gaming Chair,Gaming,349.0
122,939,María Fuentes,2025-03-11,iPhone 14,Smartphones,899.99
122,939,María Fuentes,2025-03-11,Bose QC 45,Audio,329.0
122,939,María Fuentes,2025-03-11,AirPods Pro,Audio,249.0
122,939,María Fuentes,2025-03-11,Logitech MX Master 3,Accessories,99.99
122,939,María Fuentes,2025-03-11,Razer Gaming Chair,Gaming,349.0
122,939,María Fuentes,2025-03-11,Philips Hue Bulb,Smart Home,49.99
123,405,Catalina Fuentes,2025-07-05,AirPods Pro,Audio,249.0
123,405,Catalina Fuentes,2025-07-05,iPhone 14,Smartphones,899.99
123,405,Catalina Fuentes,2025-07-05,Bose QC 45,Audio,329.0
123,405,Catalina Fuentes,2025-07-05,"Samsung QLED 65""",Televisions,1299.0
123,405,Catalina Fuentes,2025-07-05,Google Nest Hub,Smart Home,99.99
123,405,Catalina Fuentes,2025-07-05,"Sony Bravia 55""",Televisions,1099.0
123,405,Catalina Fuentes,2025-07-05,"Samsung QLED 65""",Televisions,1299.0
123,405,Catalina Fuentes,2025-07-05,Samsung Galaxy S23,Smartphones,849.99
123,405,Catalina Fuentes,2025-07-05,AirPods Pro,Audio,249.0
123,405,Catalina Fuentes,2025-07-05,Philips Hue Bulb,Smart Home,49.99
124,309,Andrés Romero,2024-10-22,"Sony Bravia 55""",Televisions,1099.0
124,309,Andrés Romero,2024-10-22,Kindle Paperwhite,E-Readers,139.99
124,309,Andrés Romero,2024-10-22,Logitech MX Master 3,Accessories,99.99
124,309,Andrés Romero,2024-10-22,"Samsung QLED 65""",Televisions,1299.0
124,309,Andrés Romero,2024-10-22,"MacBook Pro 14""",Laptops,1999.0
124,309,Andrés Romero,2024-10-22,AirPods Pro,Audio,249.0
124,309,Andrés Romero,2024-10-22,Samsung Galaxy S23,Smartphones,849.99
124,309,Andrés Romero,2024-10-22,Google Nest Hub,Smart Home,99.99
124,309,Andrés Romero,2024-10-22,Samsung Galaxy S23,Smartphones,849.99
124,309,Andrés Romero,2024-10-22,iPhone 14,Smartphones,899.99
125,599,Matías Silva,2025-06-08,Dell XPS 13,Laptops,1499.0
125,599,Matías Silva,2025-06-08,Razer Gaming Chair,Gaming,349.0
125,599,Matías Silva,2025-06-08,Google Nest Hub,Smart Home,99.99
125,599,Matías Silva,2025-06-08,iPhone 14,Smartphones,899.99
125,599,Matías Silva,2025-06-08,Apple Magic Keyboard,Accessories,129.99
125,599,Matías Silva,2025-06-08,GoPro HERO11,Cameras,499.0
125,599,Matías Silva,2025-06-08,"MacBook Pro 14""",Laptops,1999.0
125,599,Matías Silva,2025-06-08,Google Nest Hub,Smart Home,99.99
125,599,Matías Silva,2025-06-08,Kindle Paperwhite,E-Readers,139.99
125,599,Matías Silva,2025-06-08,"MacBook Pro 14""",Laptops,1999.0
126,62,Matías Díaz,2025-03-24,Logitech MX Master 3,Accessories,99.99
126,62,Matías Díaz,2025-03-24,"Sony Bravia 55""",Televisions,1099.0
126,62,Matías Díaz,2025-03-24,Dell XPS 13,Laptops,1499.0
126,62,Matías Díaz,2025-03-24,Dell XPS 13,Laptops,1499.0
126,62,Matías Díaz,2025-03-24,Samsung Galaxy S23,Smartphones,849.99
126,62,Matías Díaz,2025-03-24,AirPods Pro,Audio,249.0
126,62,Matías Díaz,2025-03-24,Bose QC 45,Audio,329.0
126,62,Matías Díaz,2025-03-24,Dell XPS 13,Laptops,1499.0
126,62,Matías Díaz,2025-03-24,GoPro HERO11,Cameras,499.0
126,62,Matías Díaz,2025-03-24,Kindle Paperwhite,E-Readers,139.99
127,896,Benjamín Sánchez,2025-03-06,Dell XPS 13,Laptops,1499.0
127,896,Benjamín Sánchez,2025-03-06,Apple Magic Keyboard,Accessories,129.99
127,896,Benjamín Sánchez,2025-03-06,Samsung Galaxy S23,Smartphones,849.99
127,896,Benjamín Sánchez,2025-03-06,Samsung Galaxy S23,Smartphones,849.99
127,896,Benjamín Sánchez,2025-03-06,iPhone 14,Smartphones,899.99
127,896,Benjamín Sánchez,2025-03-06,Bose QC 45,Audio,329.0
127,896,Benjamín Sánchez,2025-03-06,Logitech MX Master 3,Accessories,99.99
127,896,Benjamín Sánchez,2025-03-06,Bose QC 45,Audio,329.0
127,896,Benjamín Sánchez,2025-03-06,"Samsung QLED 65""",Televisions,1299.0
127,896,Benjamín Sánchez,2025-03-06,Google Nest Hub,Smart Home,99.99
128,276,Valentina Díaz,2024-11-09,"MacBook Pro 14""",Laptops,1999.0
128,276,Valentina Díaz,2024-11-09,"Samsung QLED 65""",Televisions,1299.0
128,276,Valentina Díaz,2024-11-09,Razer Gaming Chair,Gaming,349.0
128,276,Valentina Díaz,2024-11-09,Canon EOS M50,Cameras,679.0
128,276,Valentina Díaz,2024-11-09,Ninja Air Fryer,Kitchen,119.99
128,276,Valentina Díaz,2024-11-09,Ninja Air Fryer,Kitchen,119.99
128,276,Valentina Díaz,2024-11-09,Canon EOS M50,Cameras,679.0
128,276,Valentina Díaz,2024-11-09,"Samsung QLED 65""",Televisions,1299.0
128,276,Valentina Díaz,2024-11-09,Logitech MX Master 3,Accessories,99.99
128,276,Valentina Díaz,2024-11-09,iPhone 14,Smartphones,899.99
129,213,Valentina Rodríguez,2024-10-01,Dell XPS 13,Laptops,1499.0
129,213,Valentina Rodríguez,2024-10-01,"Sony Bravia 55""",Televisions,1099.0
129,213,Valentina Rodríguez,2024-10-01,Canon EOS M50,Cameras,679.0
129,213,Valentina Rodríguez,2024-10-01,Philips Hue Bulb,Smart Home,49.99
129,213,Valentina Rodríguez,2024-10-01,"Samsung QLED 65""",Televisions,1299.0
129,213,Valentina Rodríguez,2024-10-01,Apple Magic Keyboard,Accessories,129.99
129,213,Valentina Rodríguez,2024-10-01,Samsung Galaxy S23,Smartphones,849.99
129,213,Valentina Rodríguez,2024-10-01,Kindle Paperwhite,E-Readers,139.99
129,213,Valentina Rodríguez,2024-10-01,Samsung Galaxy S23,Smartphones,849.99
129,213,Valentina Rodríguez,2024-10-01,Razer Gaming Chair,Gaming,349.0
130,284,Antonia Ortega,2025-02-20,Philips Hue Bulb,Smart Home,49.99
130,284,Antonia Ortega,2025-02-20,Philips Hue Bulb,Smart Home,49.99
130,284,Antonia Ortega,2025-02-20,GoPro HERO11,Cameras,499.0
130,284,Antonia Ortega,2025-02-20,"Samsung QLED 65""",Televisions,1299.0
130,284,Antonia Ortega,2025-02-20,Philips Hue Bulb,Smart Home,49.99
130,284,Antonia Ortega,2025-02-20,Canon EOS M50,Cameras,679.0
130,284,Antonia Ortega,2025-02-20,Fitbit Charge 5,Wearables,149.99
130,284,Antonia Ortega,2025-02-20,Razer Gaming Chair,Gaming,349.0
130,284,Antonia Ortega,2025-02-20,Samsung Galaxy S23,Smartphones,849.99
130,284,Antonia Ortega,2025-02-20,Philips Hue Bulb,Smart Home,49.99
131,557,Luis Ortega,2025-06-27,Apple Magic Keyboard,Accessories,129.99
131,557,Luis Ortega,2025-06-27,Razer Gaming Chair,Gaming,349.0
131,557,Luis Ortega,2025-06-27,iPhone 14,Smartphones,899.99
131,557,Luis Ortega,2025-06-27,GoPro HERO11,Cameras,499.0
131,557,Luis Ortega,2025-06-27,Google Nest Hub,Smart Home,99.99
131,557,Luis Ortega,2025-06-27,Dell XPS 13,Laptops,1499.0
131,557,Luis Ortega,2025-06-27,Samsung Galaxy S23,Smartphones,849.99
131,557,Luis Ortega,2025-06-27,Apple Watch Series 8,Wearables,399.0
131,557,Luis Ortega,2025-06-27,Razer Gaming Chair,Gaming,349.0
131,557,Luis Ortega,2025-06-27,iPhone 14,Smartphones,899.99
132,631,Benjamín Díaz,2025-06-05,Ninja Air Fryer,Kitchen,119.99
132,631,Benjamín Díaz,2025-06-05,Apple Watch Series 8,Wearables,399.0
132,631,Benjamín Díaz,2025-06-05,AirPods Pro,Audio,249.0
132,631,Benjamín Díaz,2025-06-05,Instant Pot Duo,Kitchen,89.99
132,631,Benjamín Díaz,2025-06-05,Canon EOS M50,Cameras,679.0
132,631,Benjamín Díaz,2025-06-05,Ninja Air Fryer,Kitchen,119.99
132,631,Benjamín Díaz,2025-06-05,Bose QC 45,Audio,329.0
132,631,Benjamín Díaz,2025-06-05,Apple Watch Series 8,Wearables,399.0
132,631,Benjamín Díaz,2025-06-05,"MacBook Pro 14""",Laptops,1999.0
132,631,Benjamín Díaz,2025-06-05,"Sony Bravia 55""",Televisions,1099.0
133,903,Antonia Ortega,2025-05-19,GoPro HERO11,Cameras,499.0
133,903,Antonia Ortega,2025-05-19,Fitbit Charge 5,Wearables,149.99
133,903,Antonia Ortega,2025-05-19,Logitech MX Master 3,Accessories,99.99
133,903,Antonia Ortega,2025-05-19,Apple Magic Keyboard,Accessories,129.99
133,903,Antonia Ortega,2025-05-19,Philips Hue Bulb,Smart Home,49.99
133,903,Antonia Ortega,2025-05-19,Ninja Air Fryer,Kitchen,119.99
